viewCount,likeCount,dislikeCount,favoriteCount,commentCount,category_id,category
53767,2515,47,0,300,22,People & Blogs
593,23,0,0,0,20,Gaming
1894,53,2,0,4,20,Gaming
2272,20,0,0,0,27,Education
5043,22,2,0,2,26,Howto & Style
214956,277,48,0,10,22,People & Blogs
5678,336,18,0,58,20,Gaming
34122,776,13,0,,22,People & Blogs
520,7,0,0,0,28,Science & Technology
1625,24,0,0,0,27,Education
1088,21,0,0,8,22,People & Blogs
30355,643,33,0,33,10,Music
477577,6798,463,0,787,22,People & Blogs
12962,,,0,,28,Science & Technology
757,12,1,0,2,24,Entertainment
1392,92,1,0,13,17,Sports
915,15,1,0,0,22,People & Blogs
5657,32,8,0,4,27,Education
796,3,2,0,1,25,News & Politics
209,9,0,0,0,20,Gaming
2163,14,1,0,2,29,Nonprofits & Activism
18695,116,11,0,6,28,Science & Technology
1399,,,0,0,29,Nonprofits & Activism
496,4,1,0,0,27,Education
481,16,1,0,0,28,Science & Technology
1987,6,1,0,0,22,People & Blogs
1416,14,0,0,1,26,Howto & Style
729,35,2,0,8,20,Gaming
3111,47,0,0,4,17,Sports
33653,689,46,0,215,27,Education
2388,16,2,0,3,22,People & Blogs
350342,10968,483,0,773,20,Gaming
130,7,0,0,0,22,People & Blogs
39983,1818,31,0,162,20,Gaming
29839,614,50,0,49,20,Gaming
2492,7,0,0,1,24,Entertainment
27000,,,0,,24,Entertainment
281,6,0,0,0,22,People & Blogs
103559,3124,100,0,60,22,People & Blogs
4304,,,0,,28,Science & Technology
134,14,1,0,4,22,People & Blogs
2418,6,0,0,2,28,Science & Technology
342296,17015,799,0,544,20,Gaming
1108,120,8,0,59,27,Education
7581,14,3,0,6,27,Education
676,1,0,0,0,27,Education
4824,10,0,0,5,22,People & Blogs
3520,,,0,,2,Autos & Vehicles
13726,170,7,0,15,28,Science & Technology
267,5,0,0,0,28,Science & Technology
344,44,11,0,33,22,People & Blogs
20419,32,41,0,13,26,Howto & Style
11063,39,15,0,12,22,People & Blogs
2160,15,0,0,2,28,Science & Technology
71567,1053,17,0,503,27,Education
58286,1693,49,0,198,20,Gaming
43,2,0,0,0,22,People & Blogs
437,0,0,0,0,19,Travel & Events
46,2,0,0,2,22,People & Blogs
41,1,0,0,1,22,People & Blogs
9531,68,14,0,28,26,Howto & Style
42,2,0,0,1,22,People & Blogs
35,1,0,0,1,22,People & Blogs
83,5,0,0,0,22,People & Blogs
10,2,0,0,0,22,People & Blogs
440,2,0,0,0,10,Music
31,2,0,0,0,22,People & Blogs
39,4,1,0,1,22,People & Blogs
58,3,0,0,4,22,People & Blogs
36,5,0,0,0,22,People & Blogs
65,6,0,0,1,22,People & Blogs
61,7,0,0,2,27,Education
4271,2,0,0,0,28,Science & Technology
40,3,0,0,1,24,Entertainment
49,2,0,0,0,22,People & Blogs
38,1,0,0,0,22,People & Blogs
456,12,0,0,4,22,People & Blogs
285,12,0,0,9,10,Music
37,3,0,0,1,22,People & Blogs
4590,46,7,0,10,2,Autos & Vehicles
39,1,1,0,1,22,People & Blogs
302435,329,30,0,2,10,Music
243305,3048,74,0,92,27,Education
640,29,0,0,3,22,People & Blogs
157106,1467,41,0,392,1,Film & Animation
32233,1389,22,0,135,26,Howto & Style
17498,9,1,0,0,22,People & Blogs
272471,10687,344,0,1301,22,People & Blogs
1526,64,16,0,0,10,Music
23770,432,33,0,86,25,News & Politics
1154,37,2,0,,27,Education
19,1,0,0,1,1,Film & Animation
125,4,0,0,4,10,Music
982887,11559,467,0,962,26,Howto & Style
116,8,0,0,8,24,Entertainment
15574,229,8,0,11,25,News & Politics
54798,1001,11,0,164,17,Sports
1172,24,0,0,0,24,Entertainment
130,54,1,0,13,20,Gaming
2030,36,1,0,1,25,News & Politics
1202,11,0,0,1,17,Sports
818,48,0,0,2,27,Education
2265,6,2,0,0,27,Education
197,16,1,0,5,28,Science & Technology
184,31,0,0,42,22,People & Blogs
2407,30,0,0,20,10,Music
296,4,0,0,0,25,News & Politics
128448,3819,109,0,178,25,News & Politics
1774,9,2,0,0,28,Science & Technology
70,15,0,0,6,22,People & Blogs
85,9,0,0,0,10,Music
573033,1546,143,0,56,24,Entertainment
1768,49,0,0,2,22,People & Blogs
59150,139,16,0,22,24,Entertainment
5824,166,4,0,20,22,People & Blogs
591,82,4,0,21,27,Education
118765,865,50,0,245,25,News & Politics
344,17,1,0,6,27,Education
1643,5,2,0,1,25,News & Politics
2302,12,0,0,0,22,People & Blogs
16686,978,17,0,60,22,People & Blogs
3353,35,2,0,1,10,Music
10424,26,2,0,6,10,Music
144,10,0,0,0,24,Entertainment
3404,95,1,0,7,10,Music
56120,95,12,0,1,1,Film & Animation
929,19,0,0,0,29,Nonprofits & Activism
420,26,0,0,24,27,Education
4448,44,6,0,6,27,Education
59986,1215,17,0,159,17,Sports
45315,1463,18,0,352,17,Sports
71467200,687637,19288,0,11595,10,Music
691922,25765,222,0,2625,17,Sports
66090,1235,30,0,153,17,Sports
19550,600,7,0,316,17,Sports
16777,336,5,0,69,17,Sports
63630,1828,24,0,246,17,Sports
29625092,577266,11007,0,9443,10,Music
20092,63,5,0,,17,Sports
87765055,660481,18383,0,8908,10,Music
3854,29,0,0,4,17,Sports
6020,74,2,0,25,17,Sports
1583,21,0,0,3,22,People & Blogs
53779709,515450,13163,0,5959,10,Music
4066337,100293,1562,0,1443,10,Music
596,64,0,0,0,22,People & Blogs
37747086,286245,7250,0,2102,10,Music
25918,472,13,0,50,17,Sports
51464650,322196,9306,0,2806,10,Music
2744,59,41,0,2,27,Education
33342,876,35,0,161,17,Sports
1539,150,0,0,70,10,Music
4074914,92205,1598,0,1398,10,Music
232,22,1,0,0,10,Music
1184,39,0,0,3,22,People & Blogs
5165,140,3,0,12,17,Sports
23919,235,3,0,73,17,Sports
64479,203,14,0,34,17,Sports
40,5,0,0,5,27,Education
207,12,0,0,0,22,People & Blogs
1495,6,2,0,1,10,Music
235,4,0,0,2,10,Music
1751,36,10,0,46,22,People & Blogs
267,25,1,0,7,10,Music
17,1,0,0,0,10,Music
3347,,,0,,2,Autos & Vehicles
168638,14129,21,0,845,10,Music
108,9,1,0,3,1,Film & Animation
239920,2301,558,0,120,24,Entertainment
1,1,0,0,0,28,Science & Technology
21,1,0,0,0,10,Music
407,1,0,0,0,24,Entertainment
4,1,0,0,0,28,Science & Technology
379,0,0,0,0,27,Education
325,8,0,0,0,17,Sports
164,23,0,0,1,27,Education
72,9,0,0,0,22,People & Blogs
65,1,1,0,1,10,Music
21,1,0,0,0,10,Music
285,6,1,0,3,28,Science & Technology
38107,344,7,0,26,19,Travel & Events
10,0,0,0,0,22,People & Blogs
46225,3730,5,0,181,24,Entertainment
2340197,28825,3283,0,1110,22,People & Blogs
6216649,142,44,0,,24,Entertainment
6,1,0,0,0,22,People & Blogs
103,0,0,0,0,26,Howto & Style
1150430,12172,226,0,1501,20,Gaming
1130,54,0,0,8,24,Entertainment
25,2,0,0,,22,People & Blogs
26327,308,5,0,17,24,Entertainment
3718,159,4,0,24,24,Entertainment
701,0,0,0,0,15,Pets & Animals
115,6,1,0,2,10,Music
1484,64,1,0,9,10,Music
379,31,1,0,26,20,Gaming
4,0,0,0,0,22,People & Blogs
63333,86,37,0,2,1,Film & Animation
847250,20194,1131,0,1956,28,Science & Technology
793,2,0,0,0,26,Howto & Style
3965,35,2,0,0,1,Film & Animation
10608,129,3,0,2,19,Travel & Events
9987,22,4,0,0,2,Autos & Vehicles
4028,471,27,0,62,26,Howto & Style
5204,72,4,0,1,10,Music
30142,133,2,0,63,22,People & Blogs
338,12,0,0,2,10,Music
17332,1639,40,0,63,24,Entertainment
28,6,0,0,10,27,Education
1324,1,0,0,0,24,Entertainment
1947,22,4,0,0,24,Entertainment
665,34,3,0,6,22,People & Blogs
1233,22,0,0,3,17,Sports
46103,967,49,0,134,24,Entertainment
208,2,0,0,0,22,People & Blogs
976,71,5,0,20,26,Howto & Style
1569,18,3,0,7,20,Gaming
1249,1,1,0,0,28,Science & Technology
1362,1,0,0,1,26,Howto & Style
955,3,1,0,0,17,Sports
212,23,0,0,78,27,Education
537,17,1,0,1,22,People & Blogs
1938,78,0,0,10,20,Gaming
1315,21,0,0,4,10,Music
2610,45,6,0,9,22,People & Blogs
21267,59,5,0,6,10,Music
10183,199,19,0,7,22,People & Blogs
571,19,0,0,12,27,Education
1105,14,2,0,2,17,Sports
38705,530,28,0,147,22,People & Blogs
1731180,9077,940,0,1350,28,Science & Technology
15284,353,23,0,51,22,People & Blogs
19859,807,9,0,191,1,Film & Animation
150064,1123,84,0,140,27,Education
555079,3976,136,0,180,27,Education
32640,357,8,0,118,22,People & Blogs
703859,9290,131,0,425,26,Howto & Style
4340,112,9,0,18,24,Entertainment
353574,1158,33,0,109,28,Science & Technology
35218,395,24,0,229,26,Howto & Style
880,45,2,0,17,28,Science & Technology
27903,373,29,0,208,1,Film & Animation
105586,2860,93,0,670,27,Education
2249,77,3,0,15,1,Film & Animation
8680,150,7,0,24,28,Science & Technology
1855381,32456,1481,0,1876,22,People & Blogs
200487,3412,188,0,289,28,Science & Technology
92390,1205,74,0,652,22,People & Blogs
32912,1532,56,0,173,27,Education
400750,2468,307,0,224,27,Education
185236,1256,31,0,418,22,People & Blogs
1110784,6042,267,0,400,1,Film & Animation
11017,203,7,0,44,22,People & Blogs
107197,936,36,0,178,28,Science & Technology
2677,45,3,0,6,28,Science & Technology
167868,2546,58,0,294,28,Science & Technology
54753,309,24,0,31,28,Science & Technology
62715,873,34,0,187,1,Film & Animation
265059,1699,48,0,71,28,Science & Technology
6795,208,3,0,91,28,Science & Technology
146623,1358,81,0,103,28,Science & Technology
554075,2139,188,0,356,26,Howto & Style
19881,276,15,0,66,28,Science & Technology
13124,680,20,0,175,22,People & Blogs
3924,65,5,0,25,22,People & Blogs
85428,627,43,0,81,28,Science & Technology
744973,11391,222,0,1004,28,Science & Technology
338444,4369,101,0,348,28,Science & Technology
219359,1265,25,0,90,22,People & Blogs
121731,740,17,0,79,26,Howto & Style
624028,2510,245,0,700,27,Education
235757,1880,69,0,363,26,Howto & Style
101102,1999,53,0,,28,Science & Technology
139796,1196,31,0,169,27,Education
137554,743,36,0,71,27,Education
1091714,9053,472,0,1002,26,Howto & Style
17288,134,9,0,41,26,Howto & Style
68649,315,25,0,74,27,Education
169113,2286,108,0,681,26,Howto & Style
1442,7,0,0,15,2,Autos & Vehicles
32633,1196,23,0,37,27,Education
3177,22,2,0,10,2,Autos & Vehicles
1538,8,1,0,7,2,Autos & Vehicles
393,8,0,0,1,2,Autos & Vehicles
2368,22,0,0,23,2,Autos & Vehicles
77,1,0,0,0,22,People & Blogs
849,43,2,0,17,22,People & Blogs
674,7,0,0,3,2,Autos & Vehicles
14565,974,6,0,21,27,Education
890,6,1,0,1,2,Autos & Vehicles
51,2,0,0,1,10,Music
641,8,0,0,2,2,Autos & Vehicles
0,0,0,0,0,27,Education
90,0,0,0,0,2,Autos & Vehicles
943104,4451,134,0,288,22,People & Blogs
0,0,0,0,0,22,People & Blogs
796,30,0,0,26,17,Sports
489,13,0,0,3,15,Pets & Animals
96,2,0,0,0,27,Education
46,0,0,0,0,27,Education
49,0,0,0,0,10,Music
20,0,0,0,0,22,People & Blogs
95,2,0,0,0,22,People & Blogs
17,1,0,0,0,2,Autos & Vehicles
553,6,0,0,6,22,People & Blogs
120,2,0,0,0,27,Education
258,0,0,0,0,22,People & Blogs
19939,426,9,0,15,27,Education
230,2,1,0,0,1,Film & Animation
25,0,0,0,0,22,People & Blogs
28175,795,10,0,23,27,Education
11856,37,18,0,9,2,Autos & Vehicles
1510,11,1,0,1,22,People & Blogs
623,10,0,0,0,27,Education
20302,57,7,0,5,28,Science & Technology
3,1,0,0,0,27,Education
500,0,0,0,0,25,News & Politics
17,0,0,0,0,2,Autos & Vehicles
272,4,0,0,0,2,Autos & Vehicles
1,0,0,0,0,22,People & Blogs
31,0,0,0,0,22,People & Blogs
12,5,0,0,0,20,Gaming
16,0,0,0,0,22,People & Blogs
270,0,0,0,0,15,Pets & Animals
9033,20,1,0,1,26,Howto & Style
21,4,0,0,0,20,Gaming
144,3,0,0,1,10,Music
3,0,0,0,0,23,Comedy
1176,3,5,0,2,10,Music
2058,80,2,0,16,10,Music
454,32,0,0,6,10,Music
3108,62,0,0,18,10,Music
1272,47,1,0,15,10,Music
378,31,0,0,6,10,Music
300,33,1,0,4,10,Music
3309,46,0,0,14,10,Music
20,1,0,0,0,10,Music
961,14,0,0,0,10,Music
185,19,0,0,0,10,Music
272,30,0,0,4,10,Music
1165,67,5,0,10,10,Music
3467,,,0,4,10,Music
273,2,0,0,0,2,Autos & Vehicles
4,0,0,0,0,10,Music
33,3,0,0,1,20,Gaming
159,19,0,0,2,10,Music
351,6,0,0,,22,People & Blogs
1590,1,1,0,0,26,Howto & Style
17748,309,8,0,10,22,People & Blogs
165,22,0,0,0,10,Music
85,8,0,0,,22,People & Blogs
23,2,0,0,0,17,Sports
38,2,0,0,0,22,People & Blogs
2375,12,1,0,0,26,Howto & Style
20,0,0,0,0,27,Education
13,0,0,0,0,22,People & Blogs
32,1,1,0,0,22,People & Blogs
6,0,0,0,0,20,Gaming
28,0,0,0,0,20,Gaming
8,0,0,0,0,22,People & Blogs
4,0,0,0,0,20,Gaming
227,4,0,0,3,24,Entertainment
1,0,0,0,0,20,Gaming
7,0,0,0,0,20,Gaming
1,0,0,0,0,20,Gaming
2,0,0,0,0,22,People & Blogs
31,4,1,0,0,22,People & Blogs
4,0,0,0,0,20,Gaming
6,0,0,0,0,20,Gaming
81,0,0,0,0,22,People & Blogs
1,0,0,0,0,20,Gaming
1,0,0,0,0,20,Gaming
4,0,0,0,0,20,Gaming
32,1,0,0,0,17,Sports
32,0,0,0,0,19,Travel & Events
19,0,0,0,0,22,People & Blogs
12,0,0,0,0,20,Gaming
0,0,0,0,0,20,Gaming
100,0,0,0,0,22,People & Blogs
2350384,32073,618,0,783,10,Music
4696070,56200,546,0,1096,10,Music
2188746,44660,712,0,905,22,People & Blogs
10528552,69077,1187,0,1031,10,Music
41528836,156294,2606,0,3606,10,Music
3451094,55890,327,0,1749,10,Music
1,0,0,0,0,10,Music
7439151,91578,781,0,2389,10,Music
20123682,119756,7417,0,2061,10,Music
14,0,0,0,0,22,People & Blogs
32,1,0,0,0,22,People & Blogs
1,0,0,0,0,22,People & Blogs
9744,261,6,0,21,10,Music
3,0,0,0,0,20,Gaming
31,3,0,0,4,22,People & Blogs
0,0,0,0,,22,People & Blogs
33895,1145,3,0,86,20,Gaming
11,1,0,0,0,22,People & Blogs
7436427,32752,6304,0,0,24,Entertainment
8,0,0,0,0,20,Gaming
1156124,14871,578,0,623,10,Music
43940,289,5,0,0,25,News & Politics
36,0,0,0,0,23,Comedy
2312,261,3,0,50,24,Entertainment
241773,2082,268,0,,24,Entertainment
22245,954,5,0,60,20,Gaming
57,2,0,0,2,22,People & Blogs
133869,526,24,0,15,10,Music
528151,956,20,0,106,10,Music
42,1,0,0,1,20,Gaming
361852,7106,529,0,1957,24,Entertainment
366,4,1,0,0,10,Music
29,0,0,0,0,24,Entertainment
886,27,0,0,27,19,Travel & Events
2328,150,1,0,34,10,Music
29,5,0,0,1,23,Comedy
51508,2649,76,0,137,24,Entertainment
7,0,0,0,0,22,People & Blogs
8955,29,0,0,1,10,Music
17,3,0,0,15,22,People & Blogs
166,24,0,0,12,20,Gaming
14415,889,12,0,353,28,Science & Technology
3894,116,10,0,21,27,Education
8,1,0,0,0,22,People & Blogs
217,5,1,0,0,22,People & Blogs
10272,968,17,0,192,20,Gaming
1966,83,0,0,2,24,Entertainment
2349,327,26,0,5,20,Gaming
232,11,1,0,0,24,Entertainment
485,34,0,0,9,19,Travel & Events
36727,57,54,0,4,22,People & Blogs
3511,195,1,0,43,22,People & Blogs
293,21,0,0,,22,People & Blogs
1562,51,8,0,49,22,People & Blogs
4596,3,4,0,0,28,Science & Technology
131,28,0,0,,22,People & Blogs
118,7,0,0,1,22,People & Blogs
1670,73,5,0,10,10,Music
1094,24,4,0,0,22,People & Blogs
34,9,1,0,3,24,Entertainment
50,12,0,0,,24,Entertainment
82,14,0,0,0,24,Entertainment
588,0,0,0,0,28,Science & Technology
372,10,0,0,1,22,People & Blogs
2746,2,5,0,0,28,Science & Technology
44,3,0,0,4,22,People & Blogs
6485,125,29,0,,22,People & Blogs
1136,38,1,0,6,2,Autos & Vehicles
165,9,1,0,,22,People & Blogs
12,1,0,0,0,22,People & Blogs
92,10,0,0,0,10,Music
5189,168,10,0,36,23,Comedy
878,0,0,0,0,28,Science & Technology
85,3,0,0,0,22,People & Blogs
122,4,0,0,0,22,People & Blogs
9,1,0,0,,22,People & Blogs
2695,1,0,0,0,28,Science & Technology
4730,16,1,0,3,17,Sports
26,3,0,0,,22,People & Blogs
40749,2895,17,0,502,25,News & Politics
185,6,1,0,2,22,People & Blogs
189,9,1,0,1,22,People & Blogs
348,3,0,0,0,29,Nonprofits & Activism
368,11,1,0,0,22,People & Blogs
16261,1259,23,0,229,25,News & Politics
19,2,0,0,0,20,Gaming
157,9,1,0,0,22,People & Blogs
19,2,0,0,0,22,People & Blogs
25,1,0,0,0,22,People & Blogs
3560,118,3,0,44,23,Comedy
1,0,0,0,,22,People & Blogs
2,1,0,0,,22,People & Blogs
0,0,0,0,0,22,People & Blogs
792,2,0,0,0,17,Sports
600,7,0,0,2,29,Nonprofits & Activism
505,10,2,0,3,22,People & Blogs
39,3,0,0,24,22,People & Blogs
136,6,1,0,0,22,People & Blogs
72,8,0,0,15,22,People & Blogs
6352,8,10,0,0,22,People & Blogs
5215,85,5,0,46,2,Autos & Vehicles
1497,3,0,0,0,17,Sports
5083,227,11,0,76,2,Autos & Vehicles
64,8,0,0,2,20,Gaming
93,,,0,0,2,Autos & Vehicles
18,1,0,0,0,15,Pets & Animals
545,,,0,8,19,Travel & Events
918,5,1,0,0,17,Sports
2087,25,1,0,1,28,Science & Technology
466,25,0,0,20,2,Autos & Vehicles
281,1,0,0,0,22,People & Blogs
143,4,1,0,0,19,Travel & Events
70,7,0,0,,22,People & Blogs
1298,6,1,0,9,2,Autos & Vehicles
771,15,0,0,8,22,People & Blogs
20,2,0,0,,22,People & Blogs
7,0,0,0,0,22,People & Blogs
114,11,0,0,2,20,Gaming
0,0,0,0,0,22,People & Blogs
27,1,0,0,0,15,Pets & Animals
5,0,0,0,0,20,Gaming
3222,66,4,0,5,17,Sports
290,0,0,0,1,22,People & Blogs
16,1,0,0,0,15,Pets & Animals
3,0,0,0,0,22,People & Blogs
24,1,0,0,0,2,Autos & Vehicles
8,0,0,0,0,22,People & Blogs
28,0,0,0,1,2,Autos & Vehicles
398,0,0,0,1,22,People & Blogs
3,0,0,0,0,15,Pets & Animals
1,0,0,0,0,22,People & Blogs
1,0,0,0,0,22,People & Blogs
6,0,0,0,0,22,People & Blogs
3,,,0,0,2,Autos & Vehicles
12,3,0,0,0,20,Gaming
981,6,0,0,3,20,Gaming
2463326,12513,1493,0,1533,1,Film & Animation
0,0,0,0,0,22,People & Blogs
218581,2879,62,0,135,10,Music
0,0,0,0,,22,People & Blogs
42,0,0,0,0,22,People & Blogs
6,0,0,0,0,22,People & Blogs
4843,16,1,0,1,22,People & Blogs
172,2,0,0,0,28,Science & Technology
126,2,0,0,0,17,Sports
2,0,0,0,0,22,People & Blogs
3,0,0,0,0,26,Howto & Style
37,0,0,0,0,22,People & Blogs
52,0,0,0,0,22,People & Blogs
4668,28,4,0,1,28,Science & Technology
14305,820,3,0,112,24,Entertainment
3128,56,1,0,6,22,People & Blogs
5070,401,0,0,38,1,Film & Animation
152814,45173,363,0,2847,23,Comedy
16791,,,0,5,22,People & Blogs
1620,149,5,0,29,10,Music
5720,120,1,0,9,22,People & Blogs
37248,1122,5,0,41,24,Entertainment
23547,722,6,0,34,24,Entertainment
739975,1867,224,0,297,10,Music
36841,512,6,0,72,22,People & Blogs
7587,42,4,0,4,22,People & Blogs
42177,1482,60,0,852,25,News & Politics
5421,275,5,0,27,27,Education
3502,74,0,0,15,10,Music
77948,757,186,0,353,25,News & Politics
44430,396,14,0,,10,Music
58062,3826,9,0,169,1,Film & Animation
60741,306,18,0,86,22,People & Blogs
27170,1083,39,0,456,20,Gaming
2859925,7499,1014,0,453,10,Music
10380,,,0,7,1,Film & Animation
8909,101,4,0,2,10,Music
2765,69,0,0,2,22,People & Blogs
109225,3364,196,0,639,27,Education
456244,3834,158,0,,24,Entertainment
87,0,0,0,1,25,News & Politics
127932,349,33,0,0,1,Film & Animation
3666,52,6,0,4,10,Music
136363,3820,165,0,541,24,Entertainment
18103,503,3,0,48,10,Music
154933,3184,22,0,121,24,Entertainment
2264,50,0,0,26,10,Music
141093,2493,112,0,495,10,Music
270368,793,37,0,78,10,Music
151684,396,46,0,92,10,Music
59957,559,51,0,250,25,News & Politics
14448,94,3,0,2,10,Music
74453,437,6,0,28,10,Music
1961,26,1,0,0,22,People & Blogs
30489,208,9,0,9,10,Music
17891,102,5,0,15,24,Entertainment
97839,801,122,0,23,23,Comedy
44215,480,22,0,26,22,People & Blogs
1850,37,2,0,3,10,Music
4996,17,0,0,4,10,Music
113526,519,11,0,19,10,Music
239418,2380,50,0,71,10,Music
414452,5351,225,0,,24,Entertainment
203154,445,21,0,13,10,Music
286,5,0,0,1,22,People & Blogs
753,10,0,0,5,24,Entertainment
233,3,0,0,0,10,Music
159,5,0,0,0,22,People & Blogs
7,0,0,0,0,22,People & Blogs
409,23,0,0,15,2,Autos & Vehicles
162,0,0,0,0,10,Music
124,1,0,0,1,1,Film & Animation
933,,,0,,27,Education
35,11,1,0,8,22,People & Blogs
258,9,2,0,4,10,Music
16,7,1,0,0,22,People & Blogs
540,16,0,0,23,28,Science & Technology
3236,11,0,0,0,22,People & Blogs
505,2,0,0,0,22,People & Blogs
28169,746,11,0,186,20,Gaming
25,5,0,0,3,24,Entertainment
320,4,0,0,2,10,Music
267,32,0,0,3,22,People & Blogs
418,3,0,0,6,20,Gaming
261,0,0,0,0,2,Autos & Vehicles
1259,27,1,0,0,24,Entertainment
62,22,0,0,11,22,People & Blogs
4045,19,1,0,9,19,Travel & Events
995,11,0,0,9,19,Travel & Events
395,12,0,0,14,28,Science & Technology
16,1,0,0,0,22,People & Blogs
44,1,0,0,1,20,Gaming
71,2,0,0,0,20,Gaming
42,0,0,0,0,22,People & Blogs
214,9,0,0,4,22,People & Blogs
86,0,0,0,1,20,Gaming
7,0,0,0,0,22,People & Blogs
24,0,0,0,0,22,People & Blogs
27,0,0,0,0,22,People & Blogs
2268,12,1,0,0,26,Howto & Style
203,4,0,0,0,22,People & Blogs
290,56,1,0,10,22,People & Blogs
28911,468,11,0,34,20,Gaming
1702,11,1,0,1,24,Entertainment
173002,2915,686,0,355,10,Music
33661,311,8,0,119,20,Gaming
1248,88,5,0,3,24,Entertainment
3027,10,1,0,1,19,Travel & Events
5860,246,3,0,76,26,Howto & Style
2349,105,1,0,41,24,Entertainment
2501,57,3,0,27,20,Gaming
105555,1453,27,0,177,20,Gaming
57,0,0,0,0,25,News & Politics
1140,63,0,0,16,26,Howto & Style
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
3,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
2,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
50,0,0,0,0,19,Travel & Events
5,0,0,0,1,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
98,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
28,0,0,0,0,2,Autos & Vehicles
4,0,0,0,0,2,Autos & Vehicles
3,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
2,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
1,0,0,0,0,2,Autos & Vehicles
0,0,0,0,0,2,Autos & Vehicles
9575364,126611,8931,0,8946,20,Gaming
306,1,0,0,0,22,People & Blogs
80987,796,52,0,219,22,People & Blogs
36887,1406,20,0,257,24,Entertainment
2969,75,1,0,6,22,People & Blogs
11910,694,158,0,2,10,Music
346477,14337,96,0,564,20,Gaming
6927,141,2,0,25,22,People & Blogs
59953,1354,29,0,159,24,Entertainment
1567,21,0,0,11,22,People & Blogs
40842,1260,11,0,120,24,Entertainment
5,2,0,0,0,22,People & Blogs
30451,953,15,0,99,24,Entertainment
26,0,0,0,0,22,People & Blogs
286,1,0,0,0,22,People & Blogs
3,0,0,0,0,23,Comedy
1,0,0,0,0,22,People & Blogs
547,0,0,0,0,22,People & Blogs
124,5,0,0,0,10,Music
5931,191,2,0,10,29,Nonprofits & Activism
136652,8021,101,0,157,20,Gaming
1854,,,0,1,20,Gaming
3,0,0,0,,22,People & Blogs
13968,1774,119,0,585,20,Gaming
1749,4,0,0,2,24,Entertainment
199,5,0,0,1,28,Science & Technology
94,0,0,0,0,22,People & Blogs
234,0,0,0,0,22,People & Blogs
3,0,0,0,0,22,People & Blogs
13299,14,6,0,1,26,Howto & Style
6,0,0,0,0,22,People & Blogs
1,0,0,0,0,22,People & Blogs
11,0,0,0,,22,People & Blogs
24853,125,34,0,,28,Science & Technology
64,1,0,0,0,1,Film & Animation
1781,,,0,0,27,Education
4,0,0,0,0,22,People & Blogs
5836,,,0,,26,Howto & Style
3842767,16454,1119,0,685,20,Gaming
6355,205,7,0,120,20,Gaming
